scenario_id,road_environment,road_type,weather,lighting,vehicle_speed,true_depth,water_depth,true_ntu,ntu,severity_level,severity_score,lidar,ultrasonic,surface_echo,bottom_echo,radar,snr,rcs,clutter_probability,imu_pitch,imu_roll,imu_acceleration,water_state,water_contact,R_lidar,R_ultrasonic,R_radar,R_imu,R_water,scene_complexity,measurement_spread,measurement_consistency,sensor_agreement,W_lidar,W_ultrasonic,W_radar,fusion_entropy,fusion_confidence,effective_sensor_count,dominant_sensor,dominance_ratio,water_depth_estimate,fusion_depth_linear
SC21498,Urban,Dirt,Foggy,Daylight,28.06,10.53,0.0,87.49,83.49,2,0.5,11.5,10.58,0.0,1.0,10.5,27.98,1.0,0.067,6.006,2.223,8.5,Dry,False,0.837304316032311,0.879999999362,0.904309119405406,0.797,0.98,0.0735253131435277,0.5556977595779922,0.959896028243372,0.959896028243372,0.3169699276214918,0.335530376584312,0.3474996957941962,1.097899831375815,0.9342762719136032,2.995746574267597,radar,1.0651326706003403,0.0,10.843812357748236
SC21499,Urban,Asphalt,Clear,Daylight,40.0,16.11,0.0,6.06,10.11,3,0.75,16.25,16.13,0.0,1.0,16.16,28.29,1.0,0.052,-15.139,-1.022,9.767,Dry,False,0.9321649605618916,0.879999999362,0.9147151934995272,0.849,0.98,0.0287810008045317,0.0624499799839843,0.9968584667649416,0.9968584667649416,0.3427389624042355,0.3211581889813997,0.3361028486143648,1.0982442381714137,0.9575347908628222,2.997802279254545,lidar,1.0429310207004463,0.0,16.18121176094694
SC21500,Urban,Asphalt,Cloudy,Night_Dark,42.96,7.03,0.0,72.39,72.38,2,0.5,7.07,7.15,0.0,1.0,7.14,25.9,1.0,0.064,-3.917,-1.0,8.656,Dry,False,0.8511109338541368,0.879999999362,0.8980026008529999,0.832,0.98,0.065562812493025,0.0435889894354066,0.9950262299065848,0.9950262299065848,0.3219051527768629,0.3345197396062348,0.3435751076169022,1.09825624306895,0.9371518248397392,2.9978693709684445,radar,1.0468070653705213,0.0,7.12081183670168
SC21501,Urban,Asphalt,Drizzle,Night_Dark,22.79,17.58,0.0,126.11,124.98,3,0.75,17.97,17.83,0.0,1.0,17.45,29.91,1.0,0.075,10.474,8.687,9.37,Dry,False,0.7874460638301686,0.879999999362,0.904111017535074,0.929,0.98,0.0769325879721253,0.2690724809414739,0.987774041841886,0.987774041841886,0.3023224980302425,0.3427584818068558,0.3549190201629017,1.0963065344599725,0.9256762643008842,2.9864137834875764,radar,1.1003859399216165,0.0,17.73745592206233
SC21502,Urban,Asphalt,Drizzle,Daylight,21.64,13.71,0.0,111.33,114.65,2,0.5,13.97,13.52,0.0,1.0,13.57,26.8,1.0,0.073,8.966,2.675,8.552,Dry,False,0.7996113477816544,0.879999999362,0.8963572507685308,0.933,0.98,0.0847811705975509,0.2466441431158128,0.9854994697996332,0.9854994697996332,0.3068992676910865,0.3421127681638543,0.3509879641450592,1.096961185913132,0.9252054603590594,2.990244110677086,radar,1.081606949497085,0.0,13.675654068668242
SC21503,Urban,Asphalt,Cloudy,Daylight,37.29,10.7,1.81,67.49,65.22,2,0.5,10.39,9.93,0.223,0.76,10.78,28.38,0.9301587578854282,0.099,9.22,3.237,10.165,Shallow Puddle,True,0.5325848774947267,0.5562635647708462,0.7743814980883211,0.864,0.9,0.181822263764763,0.4254801209614066,0.9675750603878625,0.9675750603878625,0.279527617295098,0.2934695325012882,0.4270028502036136,1.0794535557180096,0.7967650153770309,2.885241070620982,radar,1.4904187581172368,8.922,10.421535126628816
SC21504,Rural,Concrete,Clear,Night_Streetlights,70.96,9.57,0.0,58.62,62.72,2,0.5,9.45,9.57,0.0,1.0,9.55,31.43,1.0,0.063,20.189,24.0,4.105,Dry,False,0.8632746746557385,0.879999999362,0.9143409751314264,0.633,0.98,0.0456117063256545,0.064291005073287,0.9945181353666616,0.9945181353666616,0.3233110297543474,0.3305576704136112,0.3461312998320413,1.0982059002736473,0.9449003513761348,2.9975545456603263,radar,1.058718056827226,0.0,9.524280050432838
SC21505,Rural,Concrete,Foggy,Daylight,47.3,11.63,2.82,75.8,79.38,2,0.5,11.89,10.83,0.257,0.718,11.59,29.13,0.8933293081122429,0.122,6.391,-3.29,8.993,Shallow Puddle,True,0.5116192065022569,0.5196318484164687,0.7557648673369174,0.802,0.9,0.2057835943293415,0.546382039724343,0.9624566934637716,0.9624566934637716,0.2798235806815518,0.285061651265069,0.4351147680533791,1.0762275197935134,0.7792805744597189,2.86626377768626,radar,1.5405421966951156,9.239999999999998,11.457300219243011
SC21506,Urban,Asphalt,Clear,Dawn,33.07,10.71,0.0,47.4,47.88,2,0.5,10.58,10.82,0.0,1.0,10.6,27.46,1.0,0.06,3.814,-1.721,9.128,Dry,False,0.8822518389963735,0.879999999362,0.9070074486629776,0.886,0.98,0.0506770547971417,0.133166562369588,0.9899094162563462,0.9899094162563462,0.3297058448690412,0.3289082050102075,0.3413859501207513,1.098466482151249,0.9456487594978656,2.999121991408353,radar,1.0366798284436989,0.0,10.665765688204866
SC21507,Urban,Asphalt,Rainy,Daylight,16.65,11.44,2.46,199.46,195.8,2,0.5,12.56,10.83,0.245,0.733,11.53,27.6,0.9062863167146616,0.138,2.347,2.823,9.157,Shallow Puddle,True,0.4249853662832513,0.5324181807536879,0.7426804056477988,0.948,0.9,0.2650230413531453,0.8702298546935748,0.9424689351087888,0.9424689351087888,0.2421910355839253,0.3080093703466997,0.449799594069375,1.0655221376979749,0.7483672321520135,2.8102048504850807,radar,1.6350391210887452,9.131,11.563850207408752
SC21508,Rural,Mud,Mist,Dusk,39.34,8.57,3.6,150.64,146.1,2,0.5,9.51,8.88,0.281,0.688,8.38,26.36,0.865887748059205,0.151,-6.521,1.372,9.689,Flooded Pothole,True,0.4529834489191062,0.4944713945604669,0.7249244795288982,0.565,0.95,0.2628117069757504,0.5662449411105875,0.950740113482746,0.950740113482746,0.2634168059826678,0.2898066819065007,0.4467765121108315,1.070306590002621,0.7481518256653271,2.8329769299451053,radar,1.6151755010037554,9.463,8.822564331713666
SC21509,Urban,Concrete,Mist,Daylight,34.66,9.79,0.0,138.89,141.87,2,0.5,9.43,9.9,0.0,1.0,9.61,28.46,1.0,0.078,-12.219,4.904,8.049,Dry,False,0.7679040672022103,0.879999999362,0.8987708728955529,0.891,0.98,0.0905594468313112,0.2371356854910991,0.980323696493404,0.980323696493404,0.2970869498407664,0.3463782946582695,0.356534755500964,1.0955246593309205,0.919032670240194,2.981909257588657,radar,1.1081709806329407,0.0,9.65697405447956
SC21510,Urban,Asphalt,Cloudy,Daylight,37.65,8.91,0.0,45.22,48.74,2,0.5,8.4,9.02,0.0,1.0,8.79,31.14,1.0,0.06,4.568,-2.262,8.773,Dry,False,0.8811424108213922,0.879999999362,0.9158158983113484,0.862,0.98,0.0454341139376845,0.313421973277773,0.9715423024082878,0.9715423024082878,0.3282006452904523,0.3278588441171335,0.3439405105924141,1.0983603582309192,0.9476384621616012,2.9984813286237944,radar,1.0485040339922225,0.0,8.737409282483664
SC21511,Urban,Gravel,Clear,Daylight,27.93,10.36,0.0,42.84,34.01,2,0.5,10.26,10.44,0.0,1.0,10.56,28.82,1.0,0.057,12.715,1.521,9.864,Dry,False,0.900310108422535,0.879999999362,0.913017069741108,0.825,0.98,0.0394624849878262,0.1509966887054153,0.9883064678889086,0.9883064678889086,0.3340557145351145,0.3256342281141284,0.340310057350757,1.0984493916743858,0.9510876684036588,2.9990240629835374,radar,1.031727286861695,0.0,10.42070717826577
SC21512,Urban,Concrete,Clear,Daylight,26.99,9.35,0.0,15.31,6.22,2,0.5,9.0,9.44,0.0,1.0,9.85,31.44,1.0,0.051,-4.994,-1.931,7.934,Dry,False,0.937438891046452,0.879999999362,0.9219909468665076,0.922,0.98,0.0288650895398814,0.4250882261366455,0.9645003442971264,0.9645003442971264,0.3431362183333092,0.3194947345605635,0.3373690471061273,1.098153883841541,0.9591199574563566,2.997267477957537,lidar,1.0447713145687807,0.0,9.427341373246856
SC21513,Urban,Asphalt,Cloudy,Night_Dark,37.55,6.84,0.0,87.51,87.95,2,0.5,7.02,6.81,0.0,1.0,6.71,31.94,1.0,0.068,9.413,-1.466,7.544,Dry,False,0.8318164831446508,0.879999999362,0.9118536050427204,0.863,0.98,0.0595765481852385,0.158219257150744,0.9814810463670862,0.9814810463670862,0.3144621788856548,0.3352894064535257,0.3502484146608195,1.0976399046730387,0.9371335884415092,2.994196648039805,radar,1.0780994538917708,0.0,6.841012216099906
SC21514,Urban,Asphalt,Drizzle,Daylight,40.06,8.38,2.29,165.58,163.33,2,0.5,7.98,7.15,0.24,0.74,8.7,27.4,0.9124700645830504,0.128,0.941,1.767,9.866,Shallow Puddle,True,0.449677937490075,0.5381275413076346,0.7496255915026321,0.849,0.9,0.248560457887077,0.7756502648316008,0.9261581323684508,0.9261581323684508,0.2511591737026742,0.3046513978170549,0.4441894284802708,1.0695849871032503,0.7594488366030234,2.8312758910529494,radar,1.5983482547449366,9.079999999999998,8.04695572831764
SC21515,Urban,Concrete,Mist,Night_Streetlights,16.03,10.08,0.0,81.59,81.62,2,0.5,10.47,10.09,0.0,1.0,10.16,30.53,1.0,0.066,5.773,0.51,8.734,Dry,False,0.8396145697478259,0.879999999362,0.910994134335384,0.953,0.98,0.0567368847219492,0.2022374841615672,0.9841303016463612,0.9841303016463612,0.3168639078325581,0.3343198429986063,0.3488162491688355,1.0978429564634613,0.9387870691843266,2.995399642520163,radar,1.0713297090799292,0.0,10.23482542241819
SC21516,Urban,Asphalt,Clear,Night_Streetlights,27.35,6.18,0.0,61.45,66.38,1,0.25,6.57,6.05,0.0,1.0,6.06,28.26,1.0,0.063,7.942,2.026,8.803,Dry,False,0.8586485666222651,0.879999999362,0.9076788610928817,0.912,0.98,0.0608430550982025,0.2973774257292129,0.9624687201127528,0.9624687201127528,0.322778193325714,0.332076024403579,0.345145782270707,1.098234134098614,0.9403722444120536,2.9977289886605574,radar,1.0541148638133413,0.0,6.221296118352079
SC21517,Rural,Concrete,Clear,Daylight,46.03,12.82,0.0,61.55,63.48,2,0.5,13.35,12.56,0.0,1.0,13.56,28.21,1.0,0.063,-21.754,-5.956,6.866,Dry,False,0.862312303191832,0.879999999362,0.9075316845012932,0.811,0.98,0.0623631532019109,0.5272886622461488,0.9683135955281756,0.9683135955281756,0.3238384100249401,0.3315713017349466,0.3445902882401133,1.098283116087821,0.940576102226906,2.9980215094495373,radar,1.0515263416337797,0.0,13.160422632159817
SC21518,Urban,Gravel,Cloudy,Daylight,28.21,14.39,0.0,80.44,78.63,2,0.5,14.04,14.57,0.0,1.0,14.48,29.5,1.0,0.066,29.626,-3.908,7.263,Dry,False,0.8433199511298758,0.879999999362,0.9089515835809868,0.822,0.98,0.0587449943135157,0.2836077102854111,0.9841338579526232,0.9841338579526232,0.3181989391440099,0.3340780691344743,0.3477229917215157,1.097956343242538,0.9386972244110938,2.9960751404806136,radar,1.0661819665794263,0.0,14.370059492998738
SC21519,Rural,Asphalt,Cloudy,Night_Streetlights,46.58,11.3,0.0,63.61,63.51,2,0.5,11.59,11.26,0.0,1.0,11.21,29.83,1.0,0.063,-1.249,4.738,10.561,Dry,False,0.8622743337715267,0.879999999362,0.9115607372806004,0.781,0.98,0.0495699561675324,0.206478408879314,0.9853679871072376,0.9853679871072376,0.3233754701768307,0.331071769515332,0.3455527603078371,1.0982330731729235,0.943626610424503,2.9977194420209443,radar,1.0560141119070845,0.0,11.34943626714296
SC21520,Rural,Mud,Clear,Night_Dark,70.91,10.24,0.0,32.77,34.3,2,0.5,9.89,10.19,0.0,1.0,10.23,30.03,1.0,0.057,9.069,-9.32,8.612,Dry,False,0.8999293369491654,0.879999999362,0.9157727288707752,0.25,0.98,0.0356836076926467,0.1858314648635511,0.9852043093663088,0.9852043093663088,0.3335913044559715,0.3253279886932481,0.3410807068507805,1.098425938467446,0.9521412673080246,2.998882851167213,radar,1.0352730915484174,0.0,10.10356583693724
SC21521,Rural,Concrete,Clear,Daylight,75.59,7.12,0.0,15.34,21.67,2,0.5,7.3,7.19,0.0,1.0,7.0,29.26,1.0,0.054,-15.987,-1.525,9.95,Dry,False,0.9166400492581132,0.879999999362,0.9160062161774748,0.597,0.98,0.0327089330979214,0.1517673658377627,0.9829952971927652,0.9829952971927652,0.3382444832251092,0.3230432093165307,0.3387123074583602,1.0983726274372698,0.9549537456291856,2.998570227068185,radar,1.024402272346866,0.0,7.162851554737674
SC21522,Urban,Asphalt,Clear,Daylight,21.15,5.09,0.81,20.17,21.52,1,0.25,5.07,5.21,0.185,0.808,4.86,29.39,0.9681192569165628,0.071,3.454,2.242,8.944,Shallow Puddle,True,0.5824836436022254,0.59914077520211,0.8008873034019558,0.935,0.9,0.1359355591417743,0.1761628034896506,0.9722885572132915,0.9722885572132915,0.2883526837845159,0.2977349750132494,0.4139123412022346,1.0844208034946896,0.8257423643618285,2.914459349220085,radar,1.412458819043812,8.567,5.024761304849385
SC21523,Urban,Concrete,Cloudy,Night_Streetlights,28.89,15.79,0.0,68.64,71.05,3,0.75,15.02,15.84,0.0,1.0,16.1,29.24,1.0,0.064,17.164,7.628,8.483,Dry,False,0.8527768405494184,0.879999999362,0.9096244707870494,0.915,0.98,0.0614891668892041,0.5636783953047466,0.9714376550350188,0.9714376550350188,0.3208151011854936,0.3326236307871884,0.346561268027318,1.0981144115810402,0.9396241125584526,2.997013283823732,radar,1.0607307190989894,0.0,15.667037546715
SC21524,Urban,Asphalt,Rainy,Night_Dark,30.31,9.6,3.0,224.14,221.77,2,0.5,9.8,9.84,0.263,0.711,9.46,26.89,0.8869204367171575,0.154,-0.24,1.265,10.128,Flooded Pothole,True,0.4033397363139124,0.5134637217055084,0.7272508909437486,0.899,0.95,0.2759565520232383,0.2088061301782106,0.9827273519194412,0.9827273519194412,0.237544977614069,0.3068766110652301,0.4555784113207008,1.062133032966276,0.7362967693423622,2.7921062491394046,radar,1.673623606382713,9.295,9.657378404593572
SC21525,Urban,Mud,Thunderstorm,Dusk,19.85,9.14,3.86,367.85,365.99,2,0.5,8.56,9.68,0.289,0.679,9.09,24.47,0.8569291807756713,0.2,6.221,1.291,9.397,Flooded Pothole,True,0.3123567962661673,0.4866129748281989,0.6826696543026044,0.865,0.95,0.3759459343825189,0.5602677931132573,0.9521861713062424,0.9521861713062424,0.2042668030588558,0.3219243952722644,0.4738088016688798,1.0432364155243563,0.6828643514947736,2.70376211238761,radar,1.8008997610367543,9.534999999999998,9.171673987589443
SC21526,Urban,Mud,Mist,Night_Dark,21.9,16.47,0.0,154.18,148.71,3,0.75,17.0,16.8,0.0,1.0,16.28,29.5,1.0,0.08,21.568,1.519,7.858,Dry,False,0.7601120114279539,0.879999999362,0.9000775792782436,0.844,0.98,0.0912945365004617,0.3716629297271022,0.9821459566846432,0.9821459566846432,0.2945716600556201,0.3473252889770546,0.3581030509673252,1.095077805933712,0.917678007862388,2.9793372736504047,radar,1.1157649261485452,0.0,16.672700745508116
SC21527,Urban,Mud,Drizzle,Daylight,32.7,14.25,0.0,123.93,112.93,3,0.75,14.52,14.15,0.0,1.0,14.13,29.07,1.0,0.073,-10.465,-2.966,7.69,Dry,False,0.8016527848243782,0.879999999362,0.9035181201522292,0.71,0.98,0.0744711707712086,0.2196208854670545,0.9875868841692904,0.9875868841692904,0.3066268401946879,0.3407894601062906,0.3525836996990216,1.0968844198849008,0.9284325888829728,2.9897802684405006,radar,1.0892024174677692,0.0,14.256400256878056
SC21528,Urban,Asphalt,Cloudy,Daylight,20.48,14.63,0.0,105.31,98.59,2,0.5,15.12,14.75,0.0,1.0,14.79,29.21,1.0,0.07,2.418,-0.485,8.153,Dry,False,0.8188501162302524,0.879999999362,0.9057532361635868,0.937,0.98,0.0670990672772783,0.2030599254735735,0.988985342834915,0.988985342834915,0.3114419705808166,0.3380057802515245,0.350552249167659,1.0974073001615747,0.932905852412247,2.9928391422519307,radar,1.079539497110605,0.0,14.879255619081608
SC21529,Urban,Asphalt,Rainy,Night_Streetlights,37.87,11.89,2.1,224.3,226.2,3,0.75,12.21,11.86,0.233,0.748,11.99,28.78,0.9194312560951248,0.137,23.915,2.483,7.271,Shallow Puddle,True,0.4066891288908634,0.5454434863243467,0.7480195821068872,0.861,0.9,0.2527538679672224,0.176918060129542,0.9881249907986308,0.9881249907986308,0.231507481392375,0.3159496406533613,0.4525428779542635,1.061565962570094,0.748352183491084,2.7916199808118654,radar,1.6532541444033069,9.017,11.999858192621383
SC21530,Urban,Concrete,Cloudy,Daylight,32.14,12.48,0.0,75.8,77.01,2,0.5,12.57,12.75,0.0,1.0,12.57,28.8,1.0,0.065,-9.289,3.542,10.323,Dry,False,0.8453334416220881,0.879999999362,0.9079035305201084,0.902,0.98,0.0570498257672477,0.1039230484541324,0.9933264808499656,0.9933264808499656,0.3189384220000569,0.3339531367849799,0.3471084412149631,1.0980155305251107,0.9392120439628971,2.9964280968684034,radar,1.063295846127441,0.0,12.630111564621297
SC21531,Urban,Asphalt,Drizzle,Dusk,24.36,17.52,0.0,162.78,161.18,3,0.75,18.32,17.92,0.0,1.0,17.44,30.82,1.0,0.082,-7.929,3.656,8.236,Dry,False,0.7460852949125956,0.879999999362,0.9013194207666828,0.924,0.98,0.0957875504738527,0.4406056437828877,0.9802908398567116,0.9802908398567116,0.2901501515240351,0.3491887852374621,0.3606610632385028,1.0942237832537591,0.9144234572247042,2.974452539854782,radar,1.1282311853686386,0.0,17.862942750255133
SC21532,Urban,Concrete,Clear,Night_Dark,35.01,4.05,0.0,15.36,17.33,1,0.25,4.2,3.93,0.0,1.0,4.39,27.36,1.0,0.053,-1.267,0.778,8.851,Dry,False,0.9224427465610204,0.879999999362,0.9110610740692336,0.89,0.98,0.0425599873143667,0.2311565126344772,0.9567319133337894,0.9567319133337894,0.3404696041732249,0.3228808639733201,0.3366495318534549,1.0983543756649672,0.9530832041219036,2.9984601918935745,lidar,1.0324606912025218,0.0,4.17678557777936
SC21533,Urban,Mud,Cloudy,Night_Dark,25.91,19.82,2.42,52.13,56.34,3,0.75,20.6,18.3,0.244,0.734,19.7,27.38,0.9077375354868296,0.11,30.57,8.154,6.76,Shallow Puddle,True,0.5346288534910154,0.5334358693173539,0.761225847165645,0.798,0.9,0.2047119304804561,1.1590225767142477,0.9537913496248313,0.9537913496248313,0.2861588230002529,0.2859957038058087,0.4278454731939384,1.079285458067329,0.787505754960895,2.884070487953382,radar,1.4955591650416704,9.12,19.557148955372096
SC21534,Urban,Mud,Cloudy,Night_Streetlights,27.26,17.89,4.9,75.6,74.98,3,0.75,17.56,17.66,0.316,0.644,17.71,23.08,0.8220122346781865,0.163,-5.973,13.39,6.077,Flooded Pothole,True,0.5003149038557411,0.4588159343128173,0.6944843625586974,0.781,0.95,0.2535736013178994,0.0763762615825984,0.9964779152161106,0.9964779152161106,0.2966568427093491,0.2709320906127871,0.4324110666778637,1.0768221314405322,0.7524814731522116,2.8703562498911794,radar,1.5236768770152334,9.788999999999998,17.651954869062962
SC21535,Urban,Dirt,Mist,Night_Dark,18.74,15.62,0.0,124.2,122.65,2,0.5,15.77,15.77,0.0,1.0,15.44,31.51,1.0,0.075,1.763,2.698,9.564,Dry,False,0.7901758061813975,0.879999999362,0.9068191896499436,0.889,0.98,0.0743997133092882,0.1905255888325765,0.9901638982423177,0.9901638982423177,0.3027958535874389,0.3419616453627095,0.3552425010498515,1.096353233203195,0.9269429183737368,2.986676462573615,radar,1.1019414326384325,0.0,15.652769974653548
SC21536,Rural,Asphalt,Drizzle,Daylight,60.01,11.37,1.51,125.7,124.09,3,0.75,11.69,11.44,0.212,0.774,11.43,29.23,0.9413879031019332,0.105,30.775,7.457,9.435,Shallow Puddle,True,0.4864872340266682,0.5685074290333357,0.7736737675463462,0.677,0.9,0.1931161976012546,0.1473091986265622,0.9896671314354912,0.9896671314354912,0.2587775514333393,0.3063947794794407,0.43482766908722,1.074367386454409,0.7862401268189043,2.8578068169373134,radar,1.5387436549960398,8.821,11.500346111167463
SC21537,Rural,Concrete,Foggy,Night_Streetlights,52.68,11.36,0.0,156.88,169.49,2,0.5,12.77,11.31,0.0,1.0,11.55,30.09,1.0,0.084,26.523,0.065,9.874,Dry,False,0.7368651931680953,0.879999999362,0.8987537561661784,0.767,0.98,0.1079730282160637,0.7829005896876898,0.9489261230813802,0.9489261230813802,0.2875988193082674,0.350897548823042,0.3615036318686905,1.0937075958978788,0.9100251692123816,2.971529362720684,radar,1.1323592424670252,0.0,11.816655147838556
SC21538,Urban,Asphalt,Thunderstorm,Night_Streetlights,24.96,6.98,0.0,322.27,325.4,2,0.5,6.42,7.16,0.0,1.0,7.08,31.85,1.0,0.115,3.541,1.543,8.63,Dry,False,0.5817311106409984,0.879999999362,0.8818124997131404,0.921,0.98,0.1723731940340429,0.4061198509471476,0.9540615921840144,0.9540615921840144,0.2405196795083687,0.3774904336361459,0.3819898868554853,1.0780965265752491,0.863059360811159,2.8879613874186174,radar,1.2361929966182452,0.0,6.951456246215368
SC21539,Urban,Asphalt,Cloudy,Night_Streetlights,30.75,9.16,0.0,73.95,70.6,2,0.5,8.16,9.46,0.0,1.0,9.08,29.85,1.0,0.064,8.64,2.122,9.911,Dry,False,0.8533411289713699,0.879999999362,0.9109675945719812,0.897,0.98,0.0637899225956212,0.6684309986827364,0.9422205356346532,0.9422205356346532,0.3207744008160788,0.3323380781883073,0.3468875209956139,1.0980992696558736,0.9394060135867734,2.9969212628888804,radar,1.0622596632155976,0.0,8.911176020960765
SC21540,Urban,Asphalt,Clear,Night_Streetlights,29.18,9.71,0.0,55.83,65.29,2,0.5,9.34,9.8,0.0,1.0,9.95,30.47,1.0,0.063,-0.782,1.034,7.97,Dry,False,0.860024052799134,0.879999999362,0.9127932072486264,0.904,0.98,0.0523880239269789,0.3178574103797696,0.9739328670563449,0.9739328670563449,0.3225369318647635,0.3311974159471089,0.3462656521881275,1.0981809839889314,0.9428856190833595,2.997406919605904,radar,1.0593466699311762,0.0,9.703572859170428
SC21541,Rural,Asphalt,Cloudy,Night_Streetlights,50.63,9.35,0.0,40.8,51.4,2,0.5,9.38,9.51,0.0,1.0,9.34,28.86,1.0,0.06,-8.198,4.26,8.71,Dry,False,0.8777184778435014,0.879999999362,0.9112221130223018,0.751,0.98,0.0454613044511302,0.0888819441731557,0.9923468226735056,0.9923468226735056,0.3278689407094312,0.3289774045602916,0.3431536547302772,1.0983954085077317,0.9465922335175764,2.998693117830716,radar,1.0448521399272523,0.0,9.409040916403626
SC21542,Urban,Asphalt,Clear,Daylight,44.18,17.55,0.0,15.4,16.49,3,0.75,16.84,17.41,0.0,1.0,17.53,30.57,1.0,0.053,35.289,27.689,4.954,Dry,False,0.9235694351652968,0.879999999362,0.9193236786371022,0.825,0.98,0.0303954316903886,0.3686461718233357,0.9828598389990356,0.9828598389990356,0.339706231970898,0.3216796287622546,0.3386141392668474,1.098304011633079,0.9567283074368144,2.9981623401472905,lidar,1.028954833191449,0.0,17.257001144488612
SC21543,Urban,Asphalt,Rainy,Dusk,19.99,7.36,1.79,224.41,233.23,2,0.5,7.2,6.61,0.222,0.761,7.09,26.83,0.9309031826219284,0.132,-4.38,2.74,8.819,Shallow Puddle,True,0.4042656379303534,0.5572327707936576,0.7474180598765334,0.939,0.9,0.2625059212802857,0.3137408697210697,0.9645335457718828,0.9645335457718828,0.2288510867623581,0.3214598834026984,0.4496890298349434,1.0616931991119931,0.7478671813425117,2.7938462733887217,radar,1.634308797073162,8.916,6.960872875510565
SC21544,Urban,Concrete,Thunderstorm,Night_Streetlights,23.31,10.69,6.18,249.55,244.03,2,0.5,11.48,11.04,0.346,0.607,10.55,23.08,0.7809844810144426,0.222,4.616,1.016,8.204,Flooded Pothole,True,0.3720911430781879,0.4295922353524569,0.6516935837091287,0.934,0.95,0.3613668613231873,0.465223960403302,0.9666888064282676,0.9666888064282676,0.2479514593814955,0.2889775068742229,0.4630710337442815,1.061019095107603,0.6924754688234771,2.782239346021085,radar,1.724887509689741,10.066,10.92219383559316
SC21545,Rural,Concrete,Thunderstorm,Dawn,40.56,10.19,5.74,260.92,263.77,2,0.5,9.68,10.52,0.337,0.619,10.01,20.95,0.7948514795154994,0.218,9.178,4.53,9.85,Flooded Pothole,True,0.3617515156463127,0.4386547212963512,0.6371432952005155,0.844,0.95,0.3717237093762421,0.4232020793899764,0.9668242885487623,0.9668242885487623,0.2435321400839449,0.2988909510115397,0.4575769089045154,1.0626926090995104,0.6897468574080943,2.7931374624818908,radar,1.687158664203252,9.978,10.082068778788184
SC21546,Rural,Asphalt,Cloudy,Night_Streetlights,70.25,7.7,0.0,51.45,47.19,2,0.5,7.47,7.86,0.0,1.0,7.49,32.2,1.0,0.059,36.36,-11.729,7.067,Dry,False,0.8831428253389869,0.879999999362,0.9179109819609952,0.592,0.98,0.042569041952875,0.2196208854670553,0.9769689165134108,0.9769689165134108,0.3284994868251509,0.3273057240517774,0.3441947891230716,1.098347173753809,0.9487469428351004,2.9984018275305826,radar,1.049686045226058,0.0,7.604533128162654
SC21547,Rural,Asphalt,Drizzle,Daylight,61.14,10.32,0.0,152.71,148.72,2,0.5,10.44,10.44,0.0,1.0,10.29,28.53,1.0,0.08,39.036,-6.811,6.842,Dry,False,0.7601006706356686,0.879999999362,0.8976990211875981,0.668,0.98,0.0900460033677589,0.086602540378444,0.993240356196204,0.993240356196204,0.2948833009363701,0.3477090284481482,0.3574076706154815,1.0951493433357165,0.9176648626434368,2.979755783692148,radar,1.1123932056789347,0.0,10.386388849407677
SC21548,Urban,Asphalt,Clear,Dusk,32.92,8.33,0.0,24.57,33.37,2,0.5,8.24,8.27,0.0,1.0,8.54,29.32,1.0,0.057,-7.485,4.419,8.942,Dry,False,0.9011509171356994,0.879999999362,0.9142461812208194,0.887,0.98,0.0379265626691619,0.1652271164185826,0.9841003125125748,0.9841003125125748,0.3341307215760505,0.3253584864826677,0.3405107919412817,1.0984384432669,0.9516621154713434,2.998958612320299,radar,1.032650080636138,0.0,8.351913992176865
SC21549,Urban,Asphalt,Rainy,Dawn,35.82,11.53,0.0,332.03,321.56,3,0.75,12.79,11.37,0.0,1.0,11.85,30.29,1.0,0.114,-1.209,-2.009,6.618,Dry,False,0.5851662645664266,0.879999999362,0.8800802643467365,0.872,0.98,0.1748520770032413,0.7223111056416988,0.9531676356624696,0.9531676356624696,0.2418128105485212,0.3772348629421551,0.3809523265093236,1.0786867237954951,0.8631922447229199,2.890973422651597,radar,1.230768946630507,0.0,11.896231307703374
SC21550,Rural,Asphalt,Mist,Night_Streetlights,53.49,6.4,0.0,157.43,157.15,2,0.5,5.77,6.48,0.0,1.0,6.27,30.83,1.0,0.081,-11.011,-2.033,8.852,Dry,False,0.750593221606989,0.879999999362,0.9019713891664116,0.729,0.98,0.0960510514178329,0.3647373484212078,0.9539792382977312,0.9539792382977312,0.2914278510356312,0.3484117265453434,0.3601604224190254,1.0944725929796146,0.9152474200425528,2.9758676173104925,radar,1.125783508983765,0.0,6.197452537056707
SC21551,Rural,Concrete,Clear,Night_Streetlights,60.48,13.23,0.0,30.4,30.95,3,0.75,13.67,13.1,0.0,1.0,13.09,29.08,1.0,0.056,56.46,2.538,4.881,Dry,False,0.9043362696081856,0.879999999362,0.9143063855621744,0.711,0.98,0.0403296091221765,0.3320140559273559,0.980004924021593,0.980004924021593,0.3349938661369925,0.3249029315510464,0.3401032023119611,1.098432355717074,0.9516095581049152,2.998923444937768,radar,1.030776944220637,0.0,13.287545471674967
